,donorID,Predictions,predictions
6683,122753,0,0
6684,125192,0,0
6685,131001,0,0
6686,141537,0,0
6687,114670,0,0
6688,109624,0,0
6689,113712,0,0
6690,136049,0,0
6691,125398,0,0
6692,100535,0,0
6693,112631,0,0
6694,130325,0,0
6695,126320,0,0
6696,144004,0,0
6697,100921,0,0
6698,128460,0,0
6699,130078,0,0
6700,131627,0,0
6701,133994,0,0
6702,139911,0,0
6703,117498,0,0
6704,112011,0,0
6705,126085,0,0
6706,134825,0,0
6707,127955,0,0
6708,106963,0,0
6709,113451,0,0
6710,133656,0,0
6711,125881,0,0
6712,110298,0,0
6713,104232,0,0
6714,139713,0,0
6715,100155,0,0
6716,126002,0,0
6717,140973,0,0
6718,119856,0,0
6719,102496,0,0
6720,144112,0,0
6721,124601,0,0
6722,111638,0,0
6723,138611,0,0
6724,102838,0,0
6725,132547,0,0
6726,119874,0,0
6727,129271,0,0
6728,102705,0,0
6729,101559,0,0
6730,104399,0,0
6731,106577,0,0
6732,133402,0,0
6733,136961,0,0
6734,134738,0,0
6735,115281,0,0
6736,100899,0,0
6737,115063,0,0
6738,108229,0,0
6739,139104,0,0
6740,126308,0,0
6741,119135,0,0
6742,126604,0,0
6743,132256,0,0
6744,131574,0,0
6745,126300,0,0
6746,105772,0,0
6747,123426,0,0
6748,135453,0,0
6749,138791,0,0
6750,124080,0,0
6751,111140,0,0
6752,121418,0,0
6753,127653,0,0
6754,102712,0,0
6755,131780,0,0
6756,106089,0,0
6757,141376,0,0
6758,112545,0,0
6759,111081,0,0
6760,107448,0,0
6761,101392,0,0
6762,125706,0,0
6763,117232,0,0
6764,144435,0,0
6765,128280,0,0
6766,121970,0,0
6767,132224,0,0
6768,115969,0,0
6769,137800,0,0
6770,108485,0,0
6771,125085,0,0
6772,108761,0,0
6773,115978,0,0
6774,130529,0,0
6775,128780,0,0
6776,120465,0,0
6777,111298,0,0
6778,135879,0,0
6779,120343,0,0
6780,138158,0,0
6781,122110,0,0
6782,137424,0,0
6783,106170,0,0
6784,130501,0,0
6785,100654,0,0
6786,140913,0,0
6787,124494,0,0
6788,125744,0,0
6789,129329,0,0
6790,144557,0,0
6791,130975,0,0
6792,126917,0,0
6793,106203,0,0
6794,132540,0,0
6795,114854,0,0
6796,131383,0,0
6797,129748,1,1
6798,138404,0,0
6799,105959,0,0
6800,140479,0,0
6801,105971,1,1
6802,116251,0,0
6803,103441,0,0
6804,108234,0,0
6805,105920,0,0
6806,130779,0,0
6807,117810,0,0
6808,103243,0,0
6809,139723,0,0
6810,107365,0,0
6811,111300,0,0
6812,135069,0,0
6813,127250,0,0
6814,136571,0,0
6815,120163,0,0
6816,139112,0,0
6817,141417,0,0
6818,103208,0,0
6819,121854,0,0
6820,115856,0,0
6821,107446,0,0
6822,101904,0,0
6823,128256,0,0
6824,122533,0,0
6825,133775,0,0
6826,142903,0,0
6827,124524,0,0
6828,110534,0,0
6829,129397,0,0
6830,138891,0,0
6831,104779,0,0
6832,112169,0,0
6833,118066,0,0
6834,133420,0,0
6835,117193,0,0
6836,105663,0,0
6837,139374,0,0
6838,111131,0,0
6839,124791,0,0
6840,112366,0,0
6841,111493,0,0
6842,123702,0,0
6843,103814,0,0
6844,132989,0,0
6845,121422,0,0
6846,103067,0,0
6847,141637,0,0
6848,103384,0,0
6849,139672,0,0
6850,115323,0,0
6851,123643,0,0
6852,103918,0,0
6853,109282,0,0
6854,102183,0,0
6855,111832,0,0
6856,112892,0,0
6857,105798,0,0
6858,141877,0,0
6859,107551,0,0
6860,132037,0,0
6861,110863,0,0
6862,136491,0,0
6863,111003,0,0
6864,136626,0,0
6865,102246,0,0
6866,103521,0,0
6867,135399,0,0
6868,122855,0,0
6869,132109,0,0
6870,133182,1,1
6871,143991,0,0
6872,129481,0,0
6873,111373,0,0
6874,135868,0,0
6875,129990,0,0
6876,125604,0,0
6877,127932,0,0
6878,130710,0,0
6879,115105,0,0
6880,119512,0,0
6881,137797,0,0
6882,107955,0,0
6883,109777,0,0
6884,108160,0,0
6885,116558,0,0
6886,142461,0,0
6887,129995,0,0
6888,140580,0,0
6889,131260,0,0
6890,111230,0,0
6891,122103,0,0
6892,142389,0,0
6893,140558,0,0
6894,118038,0,0
6895,122400,0,0
6896,132835,0,0
6897,113942,0,0
6898,138225,0,0
6899,130958,0,0
6900,108946,0,0
6901,129579,0,0
6902,143538,0,0
6903,130603,0,0
6904,137177,0,0
6905,128127,0,0
6906,132746,0,0
6907,141246,0,0
6908,117138,0,0
6909,112582,0,0
6910,136060,0,0
6911,134293,0,0
6912,135699,0,0
6913,122579,0,0
6914,123334,0,0
6915,122242,0,0
6916,112905,0,0
6917,100749,0,0
6918,115425,0,0
6919,144099,0,0
6920,111381,0,0
6921,114003,0,0
6922,142379,0,0
6923,136918,0,0
6924,124714,0,0
6925,101365,0,0
6926,140899,0,0
6927,113768,0,0
6928,128218,0,0
6929,101141,0,0
6930,116169,0,0
6931,128161,0,0
6932,143438,0,0
6933,116576,0,0
6934,121129,0,0
6935,118156,0,0
6936,118134,0,0
6937,108970,0,0
6938,123007,0,0
6939,102877,0,0
6940,119187,0,0
6941,119400,0,0
6942,132688,0,0
6943,112646,0,0
6944,124740,0,0
6945,134181,0,0
6946,132615,0,0
6947,139836,0,0
6948,143374,1,1
6949,120989,0,0
6950,103778,0,0
6951,116300,0,0
6952,111971,0,0
6953,138694,0,0
6954,105535,0,0
6955,121772,0,0
6956,124214,0,0
6957,131773,0,0
6958,137478,1,1
6959,135927,0,0
6960,100664,0,0
6961,136772,0,0
6962,103708,0,0
6963,114619,0,0
6964,135676,0,0
6965,141358,0,0
6966,118788,0,0
6967,106735,0,0
6968,114099,0,0
6969,111605,0,0
6970,108819,0,0
6971,120352,0,0
6972,108113,0,0
6973,101760,0,0
6974,113115,0,0
6975,109317,0,0
6976,122818,0,0
6977,139190,0,0
6978,105184,0,0
6979,134800,0,0
6980,101650,0,0
6981,136582,0,0
6982,134475,0,0
6983,127119,0,0
6984,113586,0,0
6985,120323,0,0
6986,100452,0,0
6987,115393,0,0
6988,123803,0,0
6989,138540,0,0
6990,114429,0,0
6991,112329,0,0
6992,133172,0,0
6993,112618,0,0
6994,107418,0,0
6995,123142,0,0
6996,105467,0,0
6997,110421,0,0
6998,104945,0,0
6999,122593,0,0
7000,139212,0,0
7001,113358,0,0
7002,114953,0,0
7003,120528,0,0
7004,109631,0,0
7005,100607,0,0
7006,101829,0,0
7007,123525,0,0
7008,122769,0,0
7009,141527,0,0
7010,116480,0,0
7011,127984,0,0
7012,129116,0,0
7013,100063,0,0
7014,113272,0,0
7015,102082,0,0
7016,142298,0,0
7017,143296,0,0
7018,144283,0,0
7019,109982,0,0
7020,133761,0,0
7021,110533,0,0
7022,136806,0,0
7023,126958,0,0
7024,119501,0,0
7025,108092,0,0
7026,132089,0,0
7027,129679,0,0
7028,133110,0,0
7029,105898,0,0
7030,137052,0,0
7031,106583,0,0
7032,141095,0,0
7033,143579,0,0
7034,117604,0,0
7035,108603,0,0
7036,125667,0,0
7037,143342,0,0
7038,104689,0,0
7039,128535,0,0
7040,117148,0,0
7041,138425,0,0
7042,140504,0,0
7043,144314,0,0
7044,135316,0,0
7045,124474,0,0
7046,136993,0,0
7047,110708,0,0
7048,138319,0,0
7049,137896,0,0
7050,121005,0,0
7051,127774,0,0
7052,139235,0,0
7053,110365,0,0
7054,140657,0,0
7055,114614,0,0
7056,113381,0,0
7057,144221,0,0
7058,106555,0,0
7059,120825,0,0
7060,114643,0,0
7061,103476,0,0
7062,132237,0,0
7063,134432,0,0
7064,110621,0,0
7065,113024,0,0
7066,134134,0,0
7067,107639,0,0
7068,124958,0,0
7069,137590,0,0
7070,102728,0,0
7071,142345,0,0
7072,126849,0,0
7073,122398,0,0
7074,135813,0,0
7075,106675,0,0
7076,129742,0,0
7077,120502,0,0
7078,106108,0,0
7079,122139,0,0
7080,130739,0,0
7081,113611,0,0
7082,142134,0,0
7083,106400,0,0
7084,101419,0,0
7085,107896,0,0
7086,118251,0,0
7087,101927,0,0
7088,112775,0,0
7089,130716,0,0
7090,109016,0,0
7091,111844,0,0
7092,102500,0,0
7093,143897,0,0
7094,114660,0,0
7095,134106,0,0
7096,132832,0,0
7097,120771,0,0
7098,119215,0,0
7099,144360,0,0
7100,101862,0,0
7101,116302,0,0
7102,133349,0,0
7103,120482,0,0
7104,132844,0,0
7105,128848,0,0
7106,119197,0,0
7107,124885,0,0
7108,110963,0,0
7109,141632,0,0
7110,132932,0,0
7111,103162,0,0
7112,100892,0,0
7113,101800,0,0
7114,125425,0,0
7115,140898,0,0
7116,129982,0,0
7117,144165,0,0
7118,138843,0,0
7119,144185,0,0
7120,108407,0,0
7121,103076,0,0
7122,128520,0,0
7123,104670,0,0
7124,135518,0,0
7125,141325,0,0
7126,109894,0,0
7127,118190,0,0
7128,107641,0,0
7129,110433,0,0
7130,133395,0,0
7131,119341,0,0
7132,134886,0,0
7133,120772,0,0
7134,117209,0,0
7135,110405,0,0
7136,135052,0,0
7137,115115,0,0
7138,133539,0,0
7139,114992,0,0
7140,125821,0,0
7141,128153,0,0
7142,126073,0,0
7143,101947,0,0
7144,123972,0,0
7145,113730,0,0
7146,122935,0,0
7147,117991,0,0
7148,104387,0,0
7149,115370,0,0
7150,144608,0,0
7151,100932,0,0
7152,125120,0,0
7153,126465,0,0
7154,114211,0,0
7155,110468,0,0
7156,130992,0,0
7157,106341,0,0
7158,117684,0,0
7159,136357,0,0
7160,105554,0,0
7161,111486,0,0
7162,126954,0,0
7163,125981,0,0
7164,125152,0,0
7165,108057,0,0
7166,127206,0,0
7167,143774,0,0
7168,109696,0,0
7169,128230,0,0
7170,132494,0,0
7171,119233,0,0
7172,107587,0,0
7173,108985,0,0
7174,124107,0,0
7175,106219,0,0
7176,123145,0,0
7177,132994,0,0
7178,138672,0,0
7179,134726,0,0
7180,116476,0,0
7181,129353,0,0
7182,100293,0,0
7183,126559,0,0
7184,130258,0,0
7185,127940,0,0
7186,108707,0,0
7187,106654,0,0
7188,126126,0,0
7189,108476,0,0
7190,140043,0,0
7191,107210,0,0
7192,120760,0,0
7193,113022,0,0
7194,114170,0,0
7195,104303,0,0
7196,132628,0,0
7197,127395,0,0
7198,133844,0,0
7199,121979,0,0
7200,112508,0,0
7201,121076,0,0
7202,102446,0,0
7203,130556,0,0
7204,107855,0,0
7205,101189,0,0
7206,118380,0,0
7207,115653,0,0
7208,135160,0,0
7209,118537,0,0
7210,132143,0,0
7211,127346,0,0
7212,134082,0,0
7213,106278,0,0
7214,125815,0,0
7215,132632,0,0
7216,139413,0,0
7217,103253,0,0
7218,122925,0,0
7219,143730,0,0
7220,134443,0,0
7221,103491,0,0
7222,105162,0,0
7223,111802,0,0
7224,104614,0,0
7225,133699,0,0
7226,116807,0,0
7227,129802,0,0
7228,118542,0,0
7229,102739,0,0
7230,105958,0,0
7231,134766,0,0
7232,113521,0,0
7233,102277,0,0
7234,110766,0,0
7235,113827,0,0
7236,128679,0,0
7237,130209,0,0
7238,136244,0,0
7239,105954,0,0
7240,115401,0,0
7241,128422,0,0
7242,123834,0,0
7243,120141,0,0
7244,110599,0,0
7245,114148,0,0
7246,129078,0,0
7247,111231,0,0
7248,108428,0,0
7249,108747,0,0
7250,134063,0,0
7251,138704,0,0
7252,105854,0,0
7253,109965,0,0
7254,136982,0,0
7255,137766,0,0
7256,111861,0,0
7257,141310,0,0
7258,111629,1,1
7259,104835,0,0
7260,106358,0,0
7261,121535,0,0
7262,103642,0,0
7263,127259,0,0
7264,113430,0,0
7265,128121,0,0
7266,133452,0,0
7267,112794,0,0
7268,106752,0,0
7269,101044,0,0
7270,138973,0,0
7271,120735,0,0
7272,131073,0,0
7273,111433,0,0
7274,117851,0,0
7275,119538,0,0
7276,144315,0,0
7277,132313,0,0
7278,112780,0,0
7279,130865,0,0
7280,132380,0,0
7281,107600,0,0
7282,109702,0,0
7283,115056,0,0
7284,104720,0,0
7285,115633,0,0
7286,114022,0,0
7287,123615,0,0
7288,110096,0,0
7289,135083,0,0
7290,132422,0,0
7291,100787,0,0
7292,122797,0,0
7293,131809,0,0
7294,106368,0,0
7295,117091,0,0
7296,109056,0,0
7297,124181,0,0
7298,129922,0,0
7299,136398,0,0
7300,110786,0,0
7301,121176,0,0
7302,110389,0,0
7303,103370,0,0
7304,103176,0,0
7305,120523,0,0
7306,137440,0,0
7307,120632,0,0
7308,103749,0,0
7309,108849,0,0
7310,108320,0,0
7311,134264,0,0
7312,128456,0,0
7313,143048,0,0
7314,108633,0,0
7315,110398,0,0
7316,113211,0,0
7317,130479,0,0
7318,137135,0,0
7319,103225,0,0
7320,122160,0,0
7321,107803,0,0
7322,119146,0,0
7323,118022,0,0
7324,122644,0,0
7325,124783,0,0
7326,103477,0,0
7327,100190,1,1
7328,101149,0,0
7329,102233,0,0
7330,132732,0,0
7331,137750,0,0
7332,119637,0,0
7333,138030,0,0
7334,117319,0,0
7335,125048,0,0
7336,103952,0,0
7337,138195,0,0
7338,123031,0,0
7339,134461,1,1
7340,132457,0,0
7341,103622,0,0
7342,126846,0,0
7343,130550,0,0
7344,104422,0,0
7345,113122,0,0
7346,107659,0,0
7347,142982,0,0
7348,139499,0,0
7349,143615,0,0
7350,116307,0,0
7351,136877,0,0
7352,105956,0,0
7353,141450,0,0
7354,107400,0,0
7355,109745,0,0
7356,130405,0,0
7357,134935,0,0
7358,107464,0,0
7359,136974,0,0
7360,136236,0,0
7361,139337,0,0
7362,113253,0,0
7363,109180,0,0
7364,129406,0,0
7365,110358,0,0
7366,114173,0,0
7367,105662,0,0
7368,122459,0,0
7369,102347,0,0
7370,136663,0,0
7371,106927,0,0
7372,121130,0,0
7373,116755,0,0
7374,133628,0,0
7375,128205,0,0
7376,138129,0,0
7377,101175,0,0
7378,106856,0,0
7379,130443,0,0
7380,119408,0,0
7381,102264,0,0
7382,135209,0,0
7383,103130,0,0
7384,114220,0,0
7385,102156,0,0
7386,133975,0,0
7387,140767,0,0
7388,129571,0,0
7389,140596,0,0
7390,122217,0,0
7391,132696,0,0
7392,104992,0,0
7393,102788,0,0
7394,144439,0,0
7395,135525,0,0
7396,134069,0,0
7397,131527,0,0
7398,102056,0,0
7399,112431,0,0
7400,144309,0,0
7401,112885,0,0
7402,132930,0,0
7403,141642,0,0
7404,129787,0,0
7405,127538,0,0
7406,109478,0,0
7407,110637,0,0
7408,123759,0,0
7409,138868,0,0
7410,104848,0,0
7411,119344,0,0
7412,135476,0,0
7413,131319,0,0
7414,131563,0,0
7415,106098,0,0
7416,109553,0,0
7417,120266,0,0
7418,111245,0,0
7419,103834,0,0
7420,106908,0,0
7421,117795,0,0
7422,140138,1,1
7423,124615,0,0
7424,142991,0,0
7425,122759,0,0
7426,107746,0,0
7427,130217,0,0
7428,139336,0,0
7429,137583,0,0
7430,112622,0,0
7431,124299,0,0
7432,123095,0,0
7433,122996,0,0
7434,130003,0,0
7435,127003,0,0
7436,118525,0,0
7437,110885,0,0
7438,139501,0,0
7439,103186,0,0
7440,119901,0,0
7441,102763,0,0
7442,105845,0,0
7443,116202,0,0
7444,103748,0,0
7445,130659,0,0
7446,133738,0,0
7447,101225,0,0
7448,114458,0,0
7449,121601,0,0
7450,106951,0,0
7451,141156,0,0
7452,101371,0,0
7453,133487,0,0
7454,132482,0,0
7455,118849,0,0
7456,144503,0,0
7457,130228,0,0
7458,100348,0,0
7459,107718,0,0
7460,106329,0,0
7461,131130,0,0
7462,138853,0,0
7463,106364,0,0
7464,143103,0,0
7465,118486,0,0
7466,107257,0,0
7467,143382,0,0
7468,141447,0,0
7469,117175,0,0
7470,124199,0,0
7471,128623,0,0
7472,125028,0,0
7473,107840,0,0
7474,132781,0,0
7475,107964,0,0
7476,132866,0,0
7477,101695,0,0
7478,140200,0,0
7479,122617,0,0
7480,129981,0,0
7481,143070,0,0
7482,112765,0,0
7483,128514,0,0
7484,107348,0,0
7485,107494,0,0
7486,118140,0,0
7487,119722,0,0
7488,138691,0,0
7489,120214,0,0
7490,120898,0,0
7491,130378,0,0
7492,138174,0,0
7493,109396,0,0
7494,117079,0,0
7495,122353,0,0
7496,110705,0,0
7497,109261,0,0
7498,114233,0,0
7499,104192,0,0
7500,120241,0,0
7501,121315,0,0
7502,132635,0,0
7503,135766,0,0
7504,123252,0,0
7505,110988,0,0
7506,108019,0,0
7507,112304,1,1
7508,104389,0,0
7509,109083,0,0
7510,141937,0,0
7511,118981,0,0
7512,127910,0,0
7513,109070,0,0
7514,126371,0,0
7515,140261,0,0
7516,108094,0,0
7517,132889,0,0
7518,117651,0,0
7519,142675,0,0
7520,113682,0,0
7521,141671,0,0
7522,143430,0,0
7523,127294,0,0
7524,133883,0,0
7525,111871,0,0
7526,103303,0,0
7527,135886,0,0
7528,102762,0,0
7529,107792,0,0
7530,117292,0,0
7531,136661,0,0
7532,136632,0,0
7533,123777,0,0
7534,113887,0,0
7535,105582,0,0
7536,137651,0,0
7537,105534,0,0
7538,124345,0,0
7539,132485,0,0
7540,141066,0,0
7541,100979,0,0
7542,142378,0,0
7543,122416,0,0
7544,104128,0,0
7545,141205,0,0
7546,104396,0,0
7547,134192,0,0
7548,107337,0,0
7549,127094,0,0
7550,129017,0,0
7551,126291,0,0
7552,109804,0,0
7553,126991,0,0
7554,137523,0,0
7555,100989,0,0
7556,117336,0,0
7557,113680,0,0
7558,121917,0,0
7559,116435,0,0
7560,104446,0,0
7561,131286,0,0
7562,133913,0,0
7563,126370,0,0
7564,103838,0,0
7565,138525,0,0
7566,141080,0,0
7567,128714,0,0
7568,102206,0,0
7569,127746,0,0
7570,131029,0,0
7571,125099,0,0
7572,135044,0,0
7573,139745,0,0
7574,108304,0,0
7575,107616,0,0
7576,120361,0,0
7577,123913,0,0
7578,122884,0,0
7579,132541,0,0
7580,123112,0,0
7581,129554,0,0
7582,135672,1,1
7583,121223,0,0
7584,132449,0,0
7585,143764,0,0
7586,113145,0,0
7587,124763,0,0
7588,124801,0,0
7589,124976,0,0
7590,138206,0,0
7591,144628,0,0
7592,100064,0,0
7593,111115,0,0
7594,117059,0,0
7595,130187,0,0
7596,104445,0,0
7597,129237,0,0
7598,118844,0,0
7599,111093,0,0
7600,143597,0,0
7601,107296,0,0
7602,101699,0,0
7603,110577,0,0
7604,101761,0,0
7605,107405,0,0
7606,143092,0,0
7607,111235,0,0
7608,122651,0,0
7609,140790,0,0
7610,114051,0,0
7611,139643,0,0
7612,103344,0,0
7613,101887,0,0
7614,138872,0,0
7615,124855,0,0
7616,104704,0,0
7617,107780,0,0
7618,126964,0,0
7619,109403,0,0
7620,125173,0,0
7621,101728,0,0
7622,132218,0,0
7623,131299,0,0
7624,137594,0,0
7625,100486,0,0
7626,129425,0,0
7627,115256,0,0
7628,114511,0,0
7629,121050,0,0
7630,107112,0,0
7631,119307,0,0
7632,123947,0,0
7633,104347,0,0
7634,116980,0,0
7635,141130,0,0
7636,143445,0,0
7637,102895,0,0
7638,133922,0,0
7639,107824,0,0
7640,128032,0,0
7641,135078,0,0
7642,122602,0,0
7643,116951,0,0
7644,109666,0,0
7645,138092,0,0
7646,135634,0,0
7647,142543,0,0
7648,106376,0,0
7649,131922,0,0
7650,125492,0,0
7651,115416,0,0
7652,106141,0,0
7653,141053,0,0
7654,127322,0,0
7655,122958,0,0
7656,115094,0,0
7657,139877,0,0
7658,124043,0,0
7659,138040,0,0
7660,108402,0,0
7661,109155,0,0
7662,110761,0,0
7663,134465,0,0
7664,108956,0,0
7665,141262,0,0
7666,101709,0,0
7667,101595,0,0
7668,142076,0,0
7669,123051,0,0
7670,105553,0,0
7671,119079,0,0
7672,138777,0,0
7673,102257,0,0
7674,131616,0,0
7675,131818,0,0
7676,136912,0,0
7677,138926,0,0
7678,101088,0,0
7679,127299,0,0
7680,103196,0,0
7681,107514,1,1
7682,101594,0,0
7683,110370,0,0
7684,137199,0,0
7685,140546,0,0
7686,103776,0,0
7687,127508,0,0
7688,109204,0,0
7689,127444,0,0
7690,116687,0,0
7691,136944,0,0
7692,108133,0,0
7693,120751,0,0
7694,104274,0,0
7695,142958,0,0
7696,104547,0,0
7697,107461,0,0
7698,140315,0,0
7699,117036,0,0
7700,110584,0,0
7701,113607,0,0
7702,100973,0,0
7703,143735,0,0
7704,134843,0,0
7705,135512,0,0
7706,106090,0,0
7707,132633,0,0
7708,107510,0,0
7709,103813,1,1
7710,121184,0,0
7711,143315,0,0
7712,117793,0,0
7713,100241,0,0
7714,111659,0,0
7715,139358,0,0
7716,109905,0,0
7717,138883,0,0
7718,113694,0,0
7719,110436,0,0
7720,107416,0,0
7721,138068,0,0
7722,124174,0,0
7723,143291,0,0
7724,141039,0,0
7725,141984,0,0
7726,143439,0,0
7727,100939,0,0
7728,108218,0,0
7729,107193,0,0
7730,143521,0,0
7731,108237,0,0
7732,126386,0,0
7733,112198,0,0
7734,121094,0,0
7735,104203,0,0
7736,103668,0,0
7737,138934,0,0
7738,142537,0,0
7739,131883,0,0
7740,108965,0,0
7741,141369,0,0
7742,114651,0,0
7743,112118,0,0
7744,141496,0,0
7745,106254,0,0
7746,128283,0,0
7747,125778,0,0
7748,106987,0,0
7749,136778,0,0
7750,135598,0,0
7751,109925,0,0
7752,104947,0,0
7753,142032,0,0
7754,100994,0,0
7755,129754,0,0
7756,102505,0,0
7757,129909,0,0
7758,135012,0,0
7759,133063,0,0
7760,136705,0,0
7761,102770,0,0
7762,104831,0,0
7763,108683,0,0
7764,122754,0,0
7765,103459,0,0
7766,142860,0,0
7767,111076,0,0
7768,110019,0,0
7769,105821,0,0
7770,133327,0,0
7771,104298,0,0
7772,130434,0,0
7773,141962,0,0
7774,125397,0,0
7775,133580,0,0
7776,131868,0,0
7777,103711,0,0
7778,106988,0,0
7779,108952,0,0
7780,117380,0,0
7781,130394,0,0
7782,140066,0,0
7783,142614,0,0
7784,133485,0,0
7785,131196,0,0
7786,113329,0,0
7787,132164,0,0
7788,129104,0,0
7789,128580,0,0
7790,139353,0,0
7791,136262,0,0
7792,105212,0,0
7793,103094,0,0
7794,110623,0,0
7795,140797,0,0
7796,128169,0,0
7797,137260,0,0
7798,131096,0,0
7799,132004,0,0
7800,115243,0,0
7801,108554,0,0
7802,121185,0,0
7803,122658,1,1
7804,114567,0,0
7805,118234,0,0
7806,138748,0,0
7807,142068,0,0
7808,101096,0,0
7809,135376,0,0
7810,100918,0,0
7811,102841,0,0
7812,130780,0,0
7813,117640,0,0
7814,114716,0,0
7815,121430,0,0
7816,124857,0,0
7817,126427,0,0
7818,132993,0,0
7819,107612,0,0
7820,116018,0,0
7821,105344,0,0
7822,112798,0,0
7823,132155,0,0
7824,118625,0,0
7825,104471,0,0
7826,116695,0,0
7827,138800,0,0
7828,101759,0,0
7829,103095,0,0
7830,122811,0,0
7831,130084,0,0
7832,128821,0,0
7833,139941,1,1
7834,127037,0,0
7835,126910,0,0
7836,121511,0,0
7837,114894,0,0
7838,103970,0,0
7839,133481,0,0
7840,134662,0,0
7841,143214,0,0
7842,140251,0,0
7843,105098,0,0
7844,140977,0,0
7845,112449,0,0
7846,142285,0,0
7847,142836,0,0
7848,106012,0,0
7849,113086,0,0
7850,109670,0,0
7851,122446,0,0
7852,107238,0,0
7853,112320,0,0
7854,115648,0,0
7855,116852,0,0
7856,138620,0,0
7857,132878,0,0
7858,125185,0,0
7859,114527,0,0
7860,119727,0,0
7861,103659,0,0
7862,143816,0,0
7863,107742,0,0
7864,131345,0,0
7865,120581,0,0
7866,126202,0,0
7867,130383,0,0
7868,130452,0,0
7869,119453,0,0
7870,124446,0,0
7871,105551,0,0
7872,104884,0,0
7873,109674,0,0
7874,115108,0,0
7875,143471,0,0
7876,120311,0,0
7877,104157,0,0
7878,126819,0,0
7879,101489,0,0
7880,115397,0,0
7881,121704,0,0
7882,137865,0,0
7883,137121,0,0
7884,131423,0,0
7885,115561,0,0
7886,105086,0,0
7887,126962,0,0
7888,128845,0,0
7889,129731,0,0
7890,111862,0,0
7891,137074,0,0
7892,127922,0,0
7893,143236,0,0
7894,137580,0,0
7895,126745,0,0
7896,135698,0,0
7897,131551,0,0
7898,102780,0,0
7899,120248,0,0
7900,106877,0,0
7901,133591,0,0
7902,133651,0,0
7903,137697,0,0
7904,101531,0,0
7905,100944,0,0
7906,118341,0,0
7907,138786,0,0
7908,132534,0,0
7909,115453,0,0
7910,100492,0,0
7911,137305,0,0
7912,106224,0,0
7913,114066,0,0
7914,122039,0,0
7915,140723,0,0
7916,114000,0,0
7917,106314,0,0
7918,110504,0,0
7919,128306,0,0
7920,133037,0,0
7921,144662,0,0
7922,132530,0,0
7923,137703,0,0
7924,102049,0,0
7925,115090,0,0
7926,107281,1,1
7927,110464,0,0
7928,133421,0,0
7929,142450,0,0
7930,129888,0,0
7931,140560,0,0
7932,120458,0,0
7933,140047,0,0
7934,109131,0,0
7935,117077,0,0
7936,105951,0,0
7937,111356,0,0
7938,119152,0,0
7939,124737,0,0
7940,119097,0,0
7941,109754,0,0
7942,138771,0,0
7943,138176,0,0
7944,140206,0,0
7945,122757,0,0
7946,113018,0,0
7947,102591,0,0
7948,140874,0,0
7949,140708,0,0
7950,134331,0,0
7951,137257,0,0
7952,126038,0,0
7953,119200,0,0
7954,136902,0,0
7955,126571,0,0
7956,142798,0,0
7957,106557,0,0
7958,104722,0,0
7959,119166,0,0
7960,115684,0,0
7961,119561,0,0
7962,108340,0,0
7963,119427,0,0
7964,123854,0,0
7965,107066,0,0
7966,131341,0,0
7967,117613,0,0
7968,130879,0,0
7969,143020,0,0
7970,119987,0,0
7971,114132,0,0
7972,116060,0,0
7973,120275,0,0
7974,128541,0,0
7975,105817,0,0
7976,136065,0,0
7977,134593,0,0
7978,129901,1,1
7979,101592,0,0
7980,115832,0,0
7981,110817,0,0
7982,116450,0,0
7983,137458,0,0
7984,121552,0,0
7985,113785,0,0
7986,121074,0,0
7987,142843,0,0
7988,119693,0,0
7989,115775,0,0
7990,103423,0,0
7991,127474,0,0
7992,129264,0,0
7993,113898,0,0
7994,124397,0,0
7995,111704,0,0
7996,124407,0,0
7997,136790,0,0
7998,141536,0,0
7999,124137,0,0
8000,104383,0,0
8001,116014,0,0
8002,100649,0,0
8003,135564,0,0
8004,138607,0,0
8005,100368,0,0
8006,102151,0,0
8007,141540,0,0
8008,119394,0,0
8009,106134,0,0
8010,129960,0,0
8011,104757,0,0
8012,110902,0,0
8013,131493,0,0
8014,106273,0,0
8015,107970,0,0
8016,121174,0,0
8017,110862,0,0
8018,134161,0,0
8019,103185,0,0
8020,102217,0,0
8021,121104,0,0
8022,133317,0,0
8023,138809,0,0
8024,109054,0,0
8025,115317,0,0
8026,138087,0,0
8027,134772,0,0
8028,137276,0,0
8029,103488,0,0
8030,119105,0,0
8031,101147,0,0
8032,111064,0,0
8033,100874,0,0
8034,112826,0,0
8035,127133,0,0
8036,140939,0,0
8037,142398,0,0
8038,131795,0,0
8039,124599,0,0
8040,104714,0,0
8041,139379,0,0
8042,113471,0,0
8043,125807,0,0
8044,128332,0,0
8045,132600,0,0
8046,144277,0,0
8047,102308,0,0
8048,107533,0,0
8049,136157,0,0
8050,128182,0,0
8051,120711,0,0
8052,135116,0,0
8053,110130,0,0
8054,142938,0,0
8055,103361,0,0
8056,122798,0,0
8057,137657,0,0
8058,102396,0,0
8059,133839,0,0
8060,118296,0,0
8061,102130,0,0
8062,128420,0,0
8063,133876,0,0
8064,139227,0,0
8065,127269,0,0
8066,129229,0,0
8067,131816,0,0
8068,108749,0,0
8069,130173,0,0
8070,109974,0,0
8071,138871,0,0
8072,136621,0,0
8073,127319,0,0
8074,118572,0,0
8075,110853,0,0
8076,144532,0,0
8077,140114,0,0
8078,136015,0,0
8079,107383,0,0
8080,106912,0,0
